fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,white_eye,blue_blotches,pinched_belly,scales,comments
8886,234,2008,28,5,Glacier,,pink,47,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8887,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8888,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8889,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8890,234,2008,28,5,Glacier,,pink,47,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8891,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8892,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8893,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8894,234,2008,28,5,Glacier,,pink,47,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
8895,234,2008,28,5,Glacier,,pink,47,,,,,,,,0,,,,,,,,,,,,,,1,NA,,,,
8896,234,2008,28,5,Glacier,,pink,49,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8897,234,2008,28,5,Glacier,,pink,49,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8898,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,1,,1,,,NA,1,,,
8899,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8900,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8901,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,1,,,NA,,,,
8902,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8903,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8904,234,2008,28,5,Glacier,,pink,50,,,1,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8905,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8906,234,2008,28,5,Glacier,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8907,234,2008,28,5,Glacier,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8908,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8909,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8910,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8911,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8912,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8913,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8914,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,1,,,,,,,,,,,,NA,,,,
8915,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8916,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8917,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8918,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8919,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8920,234,2008,28,5,Glacier,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8921,234,2008,28,5,Glacier,,pink,53,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8922,234,2008,28,5,Glacier,,pink,53,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8923,234,2008,28,5,Glacier,,pink,53,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8924,234,2008,28,5,Glacier,,pink,54,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8925,234,2008,28,5,Glacier,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8926,234,2008,28,5,Glacier,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8927,234,2008,28,5,Glacier,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8928,234,2008,28,5,Glacier,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8929,234,2008,28,5,Glacier,,pink,54,,,,,1,,,0,,,,,,,,,,1,,,,,NA,1,,,
8930,234,2008,28,5,Glacier,,pink,55,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8931,234,2008,28,5,Glacier,,pink,55,,1,,,,,,0,,,,,,,,,,1,,,,,NA,,,,
8932,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8933,234,2008,28,5,Glacier,,pink,55,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8934,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8935,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8936,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,1,
8937,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8938,234,2008,28,5,Glacier,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8939,234,2008,28,5,Glacier,,pink,56,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8940,234,2008,28,5,Glacier,,pink,56,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8941,234,2008,28,5,Glacier,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8942,234,2008,28,5,Glacier,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8943,234,2008,28,5,Glacier,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8944,234,2008,28,5,Glacier,,pink,57,,,,,,,,0,,1,,,,,,,,,,,,,NA,,,,
8945,234,2008,28,5,Glacier,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8946,234,2008,28,5,Glacier,,pink,58,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8947,234,2008,28,5,Glacier,,pink,58,,,1,,,,,0,,,,,,,,,,1,,,,,NA,,,,
8948,234,2008,28,5,Glacier,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8949,234,2008,28,5,Glacier,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8950,234,2008,28,5,Glacier,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8951,234,2008,28,5,Glacier,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8952,234,2008,28,5,Glacier,,pink,60,,,,,1,,,0,,,,,,,,,,,,,,,NA,,,,
8953,234,2008,28,5,Glacier,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8954,234,2008,28,5,Glacier,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8955,234,2008,28,5,Glacier,,pink,62,,1,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8956,234,2008,28,5,Glacier,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8957,234,2008,28,5,Glacier,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8958,234,2008,28,5,Glacier,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8959,234,2008,28,5,Glacier,,pink,67,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8960,234,2008,28,5,Glacier,,pink,67,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8961,234,2008,28,5,Glacier,,pink,67,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8962,234,2008,28,5,Glacier,,pink,69,,,,,,,,0,,,,,,,,,,,,,,,NA,,,1,
8963,234,2008,28,5,Glacier,,pink,69,,,,,,,,0,,,,,,,,,,,,,,,NA,,,1,
8964,234,2008,28,5,Glacier,,pink,70,,,1,,,,,0,,,,,,,,,,,,,,,NA,1,,1,
8965,234,2008,28,5,Glacier,,pink,75,,,,,,,,0,,,1,,,,,,,,,,,,NA,,,,
8966,234,2008,28,5,Glacier,,pink,78,,,,,1,,,0,,,,,,,,,,,,,,,NA,,,1,
8967,234,2008,28,5,Glacier,,pink,82,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8968,235,2008,30,5,Wicklow,,chum,40,,,2,,,,,0,,,,,,,,,,,,,,,NA,,,,
8969,235,2008,30,5,Wicklow,,chum,55,,,2,,1,,,0,,,,,,,,,1,,,,,1,NA,,,,
8970,235,2008,30,5,Wicklow,,chum,55,,,,4,,,,0,,,,,,,,,1,,,,,,NA,,,,
8971,235,2008,30,5,Wicklow,,pink,40,,,,1,,,,0,,,,,,,,,,,,,,1,NA,1,,,
8972,235,2008,30,5,Wicklow,,pink,41,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8973,235,2008,30,5,Wicklow,,pink,42,,,3,,,,,0,,,,,,,,,,,,,,,NA,,,,
8974,235,2008,30,5,Wicklow,,pink,42,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8975,235,2008,30,5,Wicklow,,pink,42,,,,1,,,,0,,,,,,,,,,,,1,,,NA,,1,,
8976,235,2008,30,5,Wicklow,,pink,42,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8977,235,2008,30,5,Wicklow,,pink,42,,,,1,,,,0,,,,,,,,,,,,1,,,NA,,,,
8978,235,2008,30,5,Wicklow,,pink,42,,,1,1,,,,0,,,,,,,,,,,,1,,,NA,,,,
8979,235,2008,30,5,Wicklow,,pink,42,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8980,235,2008,30,5,Wicklow,,pink,42,,,,,,,,0,,,,,,,,,2,,,,,,NA,1,1,,
8981,235,2008,30,5,Wicklow,,pink,43,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
8982,235,2008,30,5,Wicklow,,pink,43,,,1,1,,,,0,,,,,,,,,,,,,,,NA,,,,
8983,235,2008,30,5,Wicklow,,pink,43,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8984,235,2008,30,5,Wicklow,,pink,43,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
8985,235,2008,30,5,Wicklow,,pink,43,,,,,,,,0,,,,,,,,,1,,,1,,,NA,,,,
8986,235,2008,30,5,Wicklow,,pink,43,,,,1,,,,0,,,,,,,,,,,,1,,,NA,,,,
8987,235,2008,30,5,Wicklow,,pink,44,,,,,,,,0,,,,,,,,,,,,1,,,NA,,,,
8988,235,2008,30,5,Wicklow,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8989,235,2008,30,5,Wicklow,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8990,235,2008,30,5,Wicklow,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
8991,235,2008,30,5,Wicklow,,pink,45,,,1,,,,,0,,,,,,,,,,,,1,,,NA,1,,,
8992,235,2008,30,5,Wicklow,,pink,45,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
8993,235,2008,30,5,Wicklow,,pink,45,,,1,,,,,0,,,,,,,,,,,,,,,NA,1,,,
8994,235,2008,30,5,Wicklow,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,"A line is drawn in the margin after this # on the sheet and ""2nd set"" is written"
8995,235,2008,30,5,Wicklow,,pink,45,,,1,1,,,,0,,,,,,,,,2,,,,,,NA,1,1,,
8996,235,2008,30,5,Wicklow,,pink,46,,,2,,,,,0,,,,,,,,,,,,,,,NA,,,,
8997,235,2008,30,5,Wicklow,,pink,46,,,1,1,,,,0,,,,,,,,,,,,,,,NA,1,,,
8998,235,2008,30,5,Wicklow,,pink,46,,,1,,,,,0,,,,,,,,,,,,1,,,NA,,,,
8999,235,2008,30,5,Wicklow,,pink,47,,,1,,,,,0,,,,,,,,,,,,,,,NA,,1,,
9000,235,2008,30,5,Wicklow,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9001,235,2008,30,5,Wicklow,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9002,235,2008,30,5,Wicklow,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9003,235,2008,30,5,Wicklow,,pink,47,,,2,,,,,0,,,,,,,,,1,,,,,,NA,1,,,
9004,235,2008,30,5,Wicklow,,pink,47,,,,3,,,,0,,,,,,,,,,1,,,,1,NA,1,1,,
9005,235,2008,30,5,Wicklow,,pink,47,,,2,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9006,235,2008,30,5,Wicklow,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9007,235,2008,30,5,Wicklow,,pink,47,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
9008,235,2008,30,5,Wicklow,,pink,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9009,235,2008,30,5,Wicklow,,pink,47,,,,1,,,,0,,,,,,,,,,,,,,,NA,1,,,
9010,235,2008,30,5,Wicklow,,pink,48,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9011,235,2008,30,5,Wicklow,,pink,48,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9012,235,2008,30,5,Wicklow,,pink,48,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9013,235,2008,30,5,Wicklow,,pink,49,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9014,235,2008,30,5,Wicklow,,pink,49,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9015,235,2008,30,5,Wicklow,,pink,49,,,,,,,,0,,,,,,,,,,,,1,,,NA,1,,,
9016,235,2008,30,5,Wicklow,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9017,235,2008,30,5,Wicklow,,pink,50,,1,2,,,,,0,,,,,,,,,,,,,,,NA,,,,
9018,235,2008,30,5,Wicklow,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9019,235,2008,30,5,Wicklow,,pink,50,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9020,235,2008,30,5,Wicklow,,pink,50,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
9021,235,2008,30,5,Wicklow,,pink,50,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9022,235,2008,30,5,Wicklow,,pink,50,,,,1,,,,0,,,,,,,,,,,,,,,NA,1,,,
9023,235,2008,30,5,Wicklow,,pink,50,,1,,,1,,,0,,,,,,,,,,,,,,,NA,,,,
9024,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9025,235,2008,30,5,Wicklow,,pink,51,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
9026,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9027,235,2008,30,5,Wicklow,,pink,51,,,,1,,,,0,,,,,,,,,1,,,,,,NA,,1,,
9028,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9029,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9030,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9031,235,2008,30,5,Wicklow,,pink,51,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9032,235,2008,30,5,Wicklow,,pink,51,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9033,235,2008,30,5,Wicklow,,pink,52,,,1,,,,,0,,,,,,,,,,,,1,,,NA,,,,
9034,235,2008,30,5,Wicklow,,pink,52,,,1,1,,,,0,,,,,,,,,,,,1,,,NA,,,,
9035,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,,
9036,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9037,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9038,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9039,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9040,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9041,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9042,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,1,,,,,,NA,,1,,
9043,235,2008,30,5,Wicklow,,pink,52,,,,2,,,,0,,,,,,,,,1,,,,,,NA,1,1,,
9044,235,2008,30,5,Wicklow,,pink,52,,,2,,,,,0,,,,,,,,,,1,,,,,NA,,,,
9045,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,1,,,,,,NA,,1,,
9046,235,2008,30,5,Wicklow,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9047,235,2008,30,5,Wicklow,,pink,53,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9048,235,2008,30,5,Wicklow,,pink,53,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9049,235,2008,30,5,Wicklow,,pink,53,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
9050,235,2008,30,5,Wicklow,,pink,53,,,1,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9051,235,2008,30,5,Wicklow,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9052,235,2008,30,5,Wicklow,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9053,235,2008,30,5,Wicklow,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9054,235,2008,30,5,Wicklow,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9055,235,2008,30,5,Wicklow,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,"distended belly, kept"
9056,235,2008,30,5,Wicklow,,pink,56,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9057,235,2008,30,5,Wicklow,,pink,56,,,1,,1,,,0,,,,,,,,,,1,,,,,NA,,,,
9058,235,2008,30,5,Wicklow,,pink,57,,,2,,,,,0,,,,,,,,,,,,1,,,NA,1,,,
9059,235,2008,30,5,Wicklow,,pink,57,,,,,,,,0,,,,,,,,,,1,,,,,NA,,,,
9060,235,2008,30,5,Wicklow,,pink,57,,,,1,,,,0,,,,,,,,,,,,,,,NA,1,1,,
9061,235,2008,30,5,Wicklow,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9062,235,2008,30,5,Wicklow,,pink,58,,,,,,,,0,,,,,,,,,,,,1,,,NA,,,,
9063,235,2008,30,5,Wicklow,,pink,58,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9064,235,2008,30,5,Wicklow,,pink,58,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9065,235,2008,30,5,Wicklow,,pink,58,,1,2,1,,,,0,,,,,,,,,1,1,,,,1,NA,1,,,
9066,235,2008,30,5,Wicklow,,pink,60,,,,,,,,0,,,,,,,,,,1,,,,,NA,1,,,
9067,235,2008,30,5,Wicklow,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9068,235,2008,30,5,Wicklow,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9069,236,2008,5,6,Burdwood,,chum,39,,,,1,,,,0,,,,,,,,,,,,,,,NA,,,,
9070,236,2008,5,6,Burdwood,,chum,47,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9071,236,2008,5,6,Burdwood,,chum,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9072,236,2008,5,6,Burdwood,,chum,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9073,236,2008,5,6,Burdwood,,chum,61,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,1,
9074,236,2008,5,6,Burdwood,,chum,62,,,,,,,,0,,,,,,,,,3,,,,,,NA,,,1,
9075,236,2008,5,6,Burdwood,,chum,67,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9076,236,2008,5,6,Burdwood,,chum,67,,,,,,,,0,,,,,,,,,,,,,,,NA,,,1,
9077,236,2008,5,6,Burdwood,,chum,68,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9078,236,2008,5,6,Burdwood,,pink,52,,,,,,,,0,,,,,,,,,,,,,,,NA,1,,,
9079,236,2008,5,6,Burdwood,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9080,236,2008,5,6,Burdwood,,pink,54,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9081,236,2008,5,6,Burdwood,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9082,236,2008,5,6,Burdwood,,pink,55,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,,
9083,236,2008,5,6,Burdwood,,pink,56,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,,
9084,236,2008,5,6,Burdwood,,pink,56,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9085,236,2008,5,6,Burdwood,,pink,57,,,,1,,,1,0,,,,,,,,,,,,,,,NA,,,,
9086,236,2008,5,6,Burdwood,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9087,236,2008,5,6,Burdwood,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9088,236,2008,5,6,Burdwood,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9089,236,2008,5,6,Burdwood,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9090,236,2008,5,6,Burdwood,,pink,57,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
9091,236,2008,5,6,Burdwood,,pink,57,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9092,236,2008,5,6,Burdwood,,pink,58,,,,,,1,,0,,,,,,,,,1,,,,,,NA,,1,,
9093,236,2008,5,6,Burdwood,,pink,59,,,,,1,,,0,,,,,,,,,,,,,,,NA,,,,
9094,236,2008,5,6,Burdwood,,pink,59,,1,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9095,236,2008,5,6,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9096,236,2008,5,6,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9097,236,2008,5,6,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9098,236,2008,5,6,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9099,236,2008,5,6,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9100,236,2008,5,6,Burdwood,,pink,61,,,,,1,,,0,,,,,,,,,,,,,,,NA,,,1,
9101,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9102,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9103,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9104,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9105,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9106,236,2008,5,6,Burdwood,,pink,61,,,,,,,,0,,,,,,,,,,1,,,,,NA,,,,
9107,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9108,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,1,,,,,,NA,1,,,
9109,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,,
9110,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9111,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9112,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9113,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9114,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9115,236,2008,5,6,Burdwood,,pink,62,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9116,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9117,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9118,236,2008,5,6,Burdwood,,pink,63,,,1,,,,,0,,,,,,,,,,,,,,,NA,,,,
9119,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9120,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9121,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9122,236,2008,5,6,Burdwood,,pink,63,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9123,236,2008,5,6,Burdwood,,pink,64,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9124,236,2008,5,6,Burdwood,,pink,64,,,,,,,1,0,,,,,,,,,,,,,,,NA,,,,
9125,236,2008,5,6,Burdwood,,pink,64,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9126,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9127,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,1,,,,,,NA,,,,
9128,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9129,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9130,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9131,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,1,,,,,NA,,,,
9132,236,2008,5,6,Burdwood,,pink,65,,,,,,,,0,,,,,,,,,,,,,,,NA,,,1,
9133,236,2008,5,6,Burdwood,,pink,66,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9134,236,2008,5,6,Burdwood,,pink,66,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9135,236,2008,5,6,Burdwood,,pink,66,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9136,236,2008,5,6,Burdwood,,pink,66,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
9137,236,2008,5,6,Burdwood,,pink,66,,,,,,,,0,,,,,,,,,,,,,,,NA,,,,
